CustomerKey,Customer Code,City,State,Name,Education,Occupation,CountryRegionKey
16916,27915,Imperial Beach,California,"Green, Jordan",Partial College,Skilled Manual,3
16917,27916,Woodland Hills,California,"Carter, Aaron",Partial College,Skilled Manual,3
16918,27917,Long Beach,California,"Sanders, Andrea",Partial College,Skilled Manual,3
16919,27918,Burlingame,California,"Ross, Samantha",Partial College,Skilled Manual,3
16920,27919,Issaquah,Washington,"Lal, Ryan",Partial College,Skilled Manual,3
16921,27920,Woodland Hills,California,"Howard, Mary",Partial College,Skilled Manual,3
16923,27922,Bremerton,Washington,"King, Isabella",Partial College,Professional,3
16924,27923,Sulzbach Taunus,Saar,"Arun, Douglas",Bachelors,Management,2
16925,27924,Kiel,Schleswig-Holstein,"He, Jeffery",Partial College,Professional,2
16931,27930,Berlin,Berlin,"Sharma, Clarence",Partial College,Professional,2
16932,27931,Berlin,Berlin,"Patel, Tabitha",Partial College,Professional,2
16933,27932,Essen,North Rhine-Westphalia,"Diaz, Leslie",Partial College,Professional,2
16938,27937,Hamburg,Hamburg,"Alvarez, Kristine",Partial College,Professional,2
16942,27941,Grevenbroich,North Rhine-Westphalia,"Chen, Margaret",Partial College,Professional,2
16944,27943,Ingolstadt,Bavaria,"Alvarez, Sabrina",Partial High School,Professional,2
16945,27944,Kassel,Hesse,"Bell, Dalton",Partial High School,Professional,2
16948,27947,Munich,Bavaria,"Andersen, Alison",Partial College,Professional,2
16949,27948,Munich,Bavaria,"Sloan, Cathy",Bachelors,Management,2
16953,27952,Essen,North Rhine-Westphalia,"Perez, Roy",High School,Professional,2
16960,27959,Leipzig,Saxony,"Ramos, Armando",Partial College,Management,2
16961,27960,Paderborn,North Rhine-Westphalia,"Alonso, Randall",Partial College,Management,2
16964,27963,Hamburg,Hamburg,"Dominguez, Kendra",Partial College,Management,2
16989,27988,Fremont,California,"Ross, Dylan",High School,Professional,3
16990,27989,Newport Beach,California,"Thomas, Joseph",High School,Professional,3
16991,27990,Novato,California,"Thompson, Katherine",High School,Professional,3
16992,27991,Oregon City,Oregon,"Rivera, Natalie",High School,Professional,3
16993,27992,Salem,Oregon,"Taylor, Dylan",High School,Professional,3
16994,27993,Santa Cruz,California,"Miller, Hunter",High School,Professional,3
16995,27994,Beaverton,Oregon,"Rai, Jodi",High School,Professional,3
16996,27995,Berkeley,California,"Stewart, Carlos",High School,Professional,3
16997,27996,Mill Valley,California,"Alexander, Angela",Graduate Degree,Management,3
16998,27997,Burlingame,California,"Malhotra, Lydia",Graduate Degree,Management,3
17000,27999,Portland,Oregon,"Shan, Nathan",Graduate Degree,Management,3
17002,28001,Burlingame,California,"Rodriguez, Sydney",Graduate Degree,Management,3
17003,28002,Bremerton,Washington,"Kumar, Christy",Graduate Degree,Management,3
17004,28003,Lynnwood,Washington,"Sanchez, Julia",Graduate Degree,Management,3
17005,28004,Marysville,Washington,"Edwards, Andrea",Bachelors,Management,3
17006,28005,Berkeley,California,"Young, Amber",Graduate Degree,Management,3
17007,28006,Long Beach,California,"Torres, Seth",Bachelors,Management,3
17008,28007,Beverly Hills,California,"Ye, Clayton",Bachelors,Management,3
17009,28008,Salem,Oregon,"Baker, Jada",Bachelors,Management,3
17010,28009,La Jolla,California,"Washington, Arianna",Bachelors,Management,3
17011,28010,Oregon City,Oregon,"Long, Justin",Bachelors,Management,3
17012,28011,Milwaukie,Oregon,"Lan, Andrew",Bachelors,Management,3
17013,28012,Lake Oswego,Oregon,"Stewart, Ian",Bachelors,Management,3
17015,28014,Beverly Hills,California,"Robinson, Rachel",Partial High School,Clerical,3
17016,28015,Kirkland,Washington,"Chen, Christian",High School,Professional,3
17017,28016,Newport Beach,California,"Sanders, Cody",Partial High School,Clerical,3
17018,28017,Bremerton,Washington,"Martin, Christopher",Partial High School,Clerical,3
17019,28018,Redwood City,California,"Foster, Rachel",Partial High School,Skilled Manual,3
17020,28019,Edmonds,Washington,"Ramirez, Melissa",High School,Professional,3
17021,28020,Everett,Washington,"Griffin, Lucas",High School,Professional,3
17023,28022,Downey,California,"Lopez, Jason",High School,Professional,3
17024,28023,Corvallis,Oregon,"James, Andrea",High School,Professional,3
17025,28024,Burlingame,California,"Perry, Miguel",Bachelors,Management,3
17027,28026,Palo Alto,California,"Ross, Paige",High School,Professional,3
17029,28028,Marysville,Washington,"Allen, Elijah",High School,Professional,3
17030,28029,Burbank,California,"Price, Seth",High School,Professional,3
17031,28030,Beaverton,Oregon,"Gonzalez, Jason",Bachelors,Management,3
17032,28031,Chula Vista,California,"Navarro, Kari",Bachelors,Management,3
17033,28032,Glendale,California,"Coleman, Grace",Bachelors,Management,3
17034,28033,Burlingame,California,"Jenkins, Gavin",Bachelors,Management,3
17038,28037,Woodburn,Oregon,"Gonzales, Jeremiah",Partial College,Professional,3
17039,28038,Bellflower,California,"Gomez, Philip",Partial College,Professional,3
17040,28039,Palo Alto,California,"Lee, Xavier",Bachelors,Management,3
17041,28040,Everett,Washington,"Mitchell, Jack",Partial College,Professional,3
17042,28041,Olympia,Washington,"Wright, Rebecca",Partial College,Professional,3
17043,28042,Concord,California,"Brown, Joseph",Bachelors,Management,3
17044,28043,Concord,California,"Young, Gabrielle",Bachelors,Management,3
17045,28044,Concord,California,"Navarro, Jimmy",Bachelors,Management,3
17048,28047,Beaverton,Oregon,"Sanchez, Jay",Partial College,Professional,3
17049,28048,Lemon Grove,California,"Powell, Samuel",Partial College,Professional,3
17050,28049,Oakland,California,"Washington, Xavier",Partial College,Professional,3
17051,28050,Santa Monica,California,"Evans, Isaiah",Bachelors,Management,3
17053,28052,Bremerton,Washington,"Li, Franklin",High School,Professional,3
17054,28053,Beverly Hills,California,"Howard, Jared",Partial College,Professional,3
17055,28054,Redwood City,California,"Cox, Carol",Partial College,Professional,3
17056,28055,Port Orchard,Washington,"Peterson, Brooke",High School,Professional,3
17057,28056,Walla Walla,Washington,"Gray, Alex",Partial High School,Skilled Manual,3
17058,28057,Seattle,Washington,"Anderson, Rachel",Partial High School,Skilled Manual,3
17059,28058,Burlingame,California,"Alvarez, Jaime",Partial High School,Skilled Manual,3
17060,28059,Bellflower,California,"Shen, Bradley",Partial High School,Skilled Manual,3
17061,28060,Salem,Oregon,"Rodriguez, Blake",Graduate Degree,Professional,3
17062,28061,Burlingame,California,"Lopez, Kyle",Graduate Degree,Professional,3
17063,28062,Santa Monica,California,"Roberts, Xavier",Graduate Degree,Professional,3
17064,28063,Santa Cruz,California,"Turner, Gabrielle",Graduate Degree,Professional,3
17065,28064,Beaverton,Oregon,"Nath, Tamara",Graduate Degree,Professional,3
17066,28065,Beverly Hills,California,"Gill, Carrie",Graduate Degree,Professional,3
17067,28066,Downey,California,"Taylor, Justin",Graduate Degree,Professional,3
17068,28067,Lemon Grove,California,"Bennett, Olivia",Graduate Degree,Professional,3
17069,28068,Newport Beach,California,"Wood, Amanda",Graduate Degree,Professional,3
17071,28070,Daly City,California,"Morris, Ian",Bachelors,Management,3
17072,28071,Berkeley,California,"Ross, Trevor",Bachelors,Management,3
17076,28075,Spokane,Washington,"Jones, Edward",Graduate Degree,Management,3
17077,28076,Redwood City,California,"Williams, Logan",Graduate Degree,Management,3
17078,28077,San Gabriel,California,"Williams, Sarah",Bachelors,Management,3
17079,28078,Lake Oswego,Oregon,"Young, Jack",Bachelors,Management,3
17082,28081,Portland,Oregon,"Watson, Paige",Bachelors,Management,3
17083,28082,Puyallup,Washington,"Peterson, Nathaniel",Bachelors,Management,3
17084,28083,Bellflower,California,"Foster, Kaitlyn",Graduate Degree,Management,3
17085,28084,Berkeley,California,"McDonald, Cameron",Graduate Degree,Management,3
17086,28085,Marysville,Washington,"Evans, Jeremiah",High School,Skilled Manual,3
17087,28086,Bellflower,California,"Anand, Bridget",Partial College,Skilled Manual,3
17088,28087,Bellflower,California,"Simmons, Maria",Partial College,Skilled Manual,3
17089,28088,Bellflower,California,"Lal, Marshall",Partial College,Skilled Manual,3
17090,28089,Chula Vista,California,"Campbell, Xavier",Partial College,Skilled Manual,3
17091,28090,Fremont,California,"Walker, Edward",Partial College,Skilled Manual,3
17094,28093,Bellingham,Washington,"Kumar, Brad",Partial College,Skilled Manual,3
17095,28094,Lake Oswego,Oregon,"Peterson, Melanie",Partial College,Skilled Manual,3
17096,28095,Sedro Woolley,Washington,"Bryant, Natalie",Partial College,Skilled Manual,3
17097,28096,Berkeley,California,"Stewart, Alexandra",Partial College,Skilled Manual,3
17098,28097,Chula Vista,California,"Barnes, Jennifer",Partial College,Skilled Manual,3
17100,28099,Woodland Hills,California,"Turner, Jesse",Partial College,Skilled Manual,3
17101,28100,Woodland Hills,California,"Gray, Kimberly",Partial College,Skilled Manual,3
17105,28104,Coronado,California,"Williams, Hannah",Partial College,Skilled Manual,3
17106,28105,Downey,California,"Garcia, Hannah",Partial College,Skilled Manual,3
17107,28106,Grossmont,California,"Williams, Chloe",Partial College,Skilled Manual,3
17113,28112,Downey,California,"Evans, Savannah",Partial College,Skilled Manual,3
17123,28122,Redmond,Washington,"King, Gabriel",High School,Skilled Manual,3
17124,28123,Berkeley,California,"Ortega, Daisy",High School,Skilled Manual,3
17125,28124,Daly City,California,"Kelly, Mackenzie",High School,Skilled Manual,3
17126,28125,Fremont,California,"Jackson, Dalton",Partial College,Skilled Manual,3
17127,28126,Glendale,California,"Johnson, Anna",Partial College,Skilled Manual,3
17128,28127,Santa Cruz,California,"Price, Fernando",Partial College,Skilled Manual,3
17129,28128,El Cajon,California,"Lee, Jeremiah",High School,Skilled Manual,3
17132,28131,Burbank,California,"Zhu, Todd",Partial College,Professional,3
17143,28142,Ballard,Washington,"Lin, Willie",High School,Professional,3
17144,28143,Spokane,Washington,"Gonzalez, Samuel",Partial College,Professional,3
17145,28144,Yakima,Washington,"Phillips, Noah",Partial College,Professional,3
17146,28145,Burbank,California,"Jones, Brandon",Partial College,Professional,3
17147,28146,Mill Valley,California,"Washington, Gavin",Graduate Degree,Management,3
17148,28147,Bellflower,California,"Black, Omar",Bachelors,Skilled Manual,3
17149,28148,Bremerton,Washington,"Zhao, Jon",Bachelors,Skilled Manual,3
17150,28149,Lakewood,California,"Miller, William",Bachelors,Skilled Manual,3
17151,28150,Lincoln Acres,California,"Chen, Connor",Bachelors,Skilled Manual,3
17152,28151,Downey,California,"Walker, Katherine",Bachelors,Professional,3
17153,28152,San Carlos,California,"Rivera, Ian",Bachelors,Professional,3
17155,28154,Long Beach,California,"Patterson, Katherine",Bachelors,Professional,3
17156,28155,Newport Beach,California,"Watson, Taylor",Bachelors,Professional,3
17157,28156,Santa Cruz,California,"Hall, Gabrielle",Bachelors,Professional,3
17159,28158,Berkeley,California,"Luo, Clarence",Bachelors,Professional,3
17160,28159,Berkeley,California,"Yang, Tamara",Bachelors,Professional,3
17163,28162,Grossmont,California,"Ward, Bruce",Partial College,Skilled Manual,3
17164,28163,Woodburn,Oregon,"Washington, Rachel",Partial College,Skilled Manual,3
17165,28164,Lakewood,California,"Coleman, Gabrielle",Partial College,Skilled Manual,3
17167,28166,Coronado,California,"Coleman, Cassidy",High School,Skilled Manual,3
17168,28167,Los Angeles,California,"Hughes, Samuel",Partial College,Skilled Manual,3
17169,28168,Long Beach,California,"Ward, Jacqueline",Partial College,Skilled Manual,3
17171,28170,Glendale,California,"Johnson, Isabella",Partial College,Skilled Manual,3
17172,28171,Burien,Washington,"Henderson, Aidan",Partial College,Skilled Manual,3
17173,28172,Burbank,California,"Moore, Charles",Partial College,Skilled Manual,3
17175,28174,Beaverton,Oregon,"Subram, Marco",High School,Skilled Manual,3
17176,28175,Beaverton,Oregon,"Subram, Clifford",High School,Skilled Manual,3
17180,28179,Beaverton,Oregon,"Alvarez, Billy",Partial College,Skilled Manual,3
17181,28180,Bellingham,Washington,"Chander, Jerry",Partial College,Skilled Manual,3
17182,28181,Lebanon,Oregon,"Rodriguez, Katherine",Partial College,Skilled Manual,3
17183,28182,Woodland Hills,California,"Turner, Fernando",Partial College,Skilled Manual,3
17184,28183,Burbank,California,"Howard, Nicole",Partial College,Skilled Manual,3
17185,28184,Newport Beach,California,"Russell, Madison",Partial College,Skilled Manual,3
17186,28185,Burbank,California,"Alexander, Eric",Partial College,Skilled Manual,3
17187,28186,Beaverton,Oregon,"Wagner, Jenny",Partial College,Skilled Manual,3
17188,28187,Los Angeles,California,"Chen, Aaron",Bachelors,Professional,3
17189,28188,Lake Oswego,Oregon,"Price, Kayla",Bachelors,Professional,3
17191,28190,Redwood City,California,"Cook, Kimberly",Graduate Degree,Professional,3
17192,28191,Burien,Washington,"Long, Mya",Graduate Degree,Professional,3
17193,28192,Yakima,Washington,"Sanchez, Abigail",Graduate Degree,Professional,3
17194,28193,Lemon Grove,California,"Davis, Taylor",Graduate Degree,Professional,3
17195,28194,Beaverton,Oregon,"Garcia, Lydia",Graduate Degree,Professional,3
17197,28196,Salem,Oregon,"Cox, Timothy",Partial College,Skilled Manual,3
17200,28199,San Francisco,California,"Jones, Alyssa",Bachelors,Professional,3
17201,28200,Santa Monica,California,"Henderson, Morgan",Bachelors,Professional,3
17222,28221,San Gabriel,California,"Rodriguez, Isabella",High School,Professional,3
17223,28222,W. Linn,Oregon,"Lewis, Eduardo",High School,Professional,3
17224,28223,Downey,California,"Davis, Jessica",High School,Professional,3
17225,28224,Newport Beach,California,"Henderson, Spencer",Partial College,Professional,3
17226,28225,San Diego,California,"Ross, Robert",Partial College,Professional,3
17227,28226,Edmonds,Washington,"Ramirez, Sebastian",Partial High School,Skilled Manual,3
17228,28227,Port Orchard,Washington,"Wang, Caleb",Partial High School,Skilled Manual,3
17229,28228,Puyallup,Washington,"Reed, Gloria",Partial High School,Skilled Manual,3
17230,28229,Torrance,California,"Wilson, Samantha",Partial High School,Skilled Manual,3
17231,28230,Woodland Hills,California,"Morgan, Stephanie",Partial High School,Skilled Manual,3
17232,28231,Salem,Oregon,"Powell, James",Partial High School,Skilled Manual,3
17233,28232,Beaverton,Oregon,"Russell, Gavin",Partial College,Professional,3
17234,28233,Walla Walla,Washington,"Richardson, Patrick",Partial College,Professional,3
17235,28234,Bellflower,California,"Nelson, Jack",Partial College,Professional,3
17236,28235,Coronado,California,"Rogers, Cole",Bachelors,Management,3
17237,28236,Daly City,California,"Diaz, Isabel",Bachelors,Management,3
17238,28237,Downey,California,"Foster, Hailey",Bachelors,Management,3
17239,28238,Fremont,California,"Flores, Dalton",Bachelors,Management,3
17241,28240,Puyallup,Washington,"Clark, Eduardo",Partial College,Professional,3
17242,28241,Renton,Washington,"King, Charles",Partial College,Professional,3
17243,28242,Chula Vista,California,"Butler, Madison",Partial College,Professional,3
17244,28243,Lemon Grove,California,"Cook, Marcus",Bachelors,Management,3
17245,28244,Torrance,California,"Davis, Samantha",Bachelors,Management,3
17247,28246,Corvallis,Oregon,"Gray, Alexa",Partial College,Professional,3
17248,28247,Lake Oswego,Oregon,"Adams, Jonathan",Partial College,Professional,3
17250,28249,Milwaukie,Oregon,"Carter, Julia",Partial College,Professional,3
17251,28250,Bellflower,California,"Dominguez, Tyrone",Partial College,Professional,3
17252,28251,Beverly Hills,California,"Rubio, Joe",Partial College,Professional,3
17253,28252,Newport Beach,California,"Murphy, Sydney",Bachelors,Management,3
17254,28253,West Covina,California,"Green, Jeremiah",Bachelors,Management,3
17256,28255,Ballard,Washington,"Clark, Robert",Partial College,Professional,3
17257,28256,Beaverton,Oregon,"Beck, Colin",Partial College,Professional,3
17258,28257,Yakima,Washington,"Martin, Zachary",Partial College,Professional,3
17259,28258,San Francisco,California,"Bryant, Destiny",Bachelors,Management,3
17260,28259,Santa Monica,California,"Mitchell, Samuel",Bachelors,Management,3
17263,28262,Everett,Washington,"Diaz, Destiny",Partial College,Professional,3
